0,1,2,3,4,5,6,7,8,9
21.12.20 14:19:59,302.00,302.00,302.00,302.00,25,0,302.00,4.00,0.00
01.01.21 09:43:59,120.05,120.05,120.05,120.05,500,25,120.05,1.65,120.80
01.01.21 10:19:59,121.00,121.00,121.00,121.00,25,525,120.09,101.00,139.35
01.01.21 15:23:59,105.00,105.00,105.00,105.00,100,550,117.68,75.00,110.00
04.01.21 10:18:59,104.00,104.00,104.00,104.00,25,650,104.00,92.05,103.95
04.01.21 10:23:59,103.95,103.95,103.95,103.95,100,675,103.96,104.00,109.00
04.01.21 10:26:59,103.95,103.95,103.95,103.95,25,675,103.95,92.05,107.95
04.01.21 10:29:59,105.00,105.00,105.00,105.00,75,675,104.30,92.05,107.95
05.01.21 09:17:59,176.90,176.90,176.90,176.90,25,750,176.90,73.10,271.25
06.01.21 11:51:59,83.05,83.05,83.05,83.05,25,775,83.05,83.00,119.95
06.01.21 13:39:59,104.95,104.95,104.95,104.95,25,800,94.00,112.00,118.95
06.01.21 13:40:59,112.00,112.00,112.00,112.00,25,800,100.00,85.00,118.95
06.01.21 13:45:59,110.00,110.00,110.00,110.00,50,0,103.99,101.05,139.45
06.01.21 14:22:59,101.00,101.00,101.00,101.00,50,825,103.14,85.00,129.85
06.01.21 14:51:59,129.90,129.90,129.90,129.90,75,875,111.16,95.05,169.20
06.01.21 14:52:59,168.85,168.85,168.85,168.85,75,925,124.47,95.05,162.80
07.01.21 09:29:59,129.75,129.75,129.75,129.75,25,925,129.75,78.00,115.00
08.01.21 12:20:59,102.00,102.00,102.00,102.00,25,925,102.00,75.00,101.95
08.01.21 12:27:59,78.00,78.00,78.00,78.00,50,950,86.66,75.00,99.95
08.01.21 12:30:59,89.95,89.95,89.95,89.95,25,1000,87.48,77.00,87.95
08.01.21 12:35:59,87.95,87.95,87.95,87.95,25,1025,87.58,77.00,94.95
08.01.21 12:58:59,75.05,75.05,75.05,75.05,25,1050,85.49,70.05,85.95
08.01.21 13:00:59,83.95,83.95,83.95,83.95,25,1050,85.27,76.05,84.95
08.01.21 13:01:59,84.00,84.00,84.00,84.00,25,1100,85.11,73.05,84.95
08.01.21 13:02:59,84.95,84.95,84.95,84.95,25,1100,85.09,77.10,91.65
08.01.21 13:39:59,84.95,84.95,84.95,84.95,25,1100,85.08,75.50,97.95
08.01.21 14:37:59,71.00,71.00,71.00,71.00,25,1125,83.80,70.55,84.95
08.01.21 14:38:59,78.00,78.00,78.00,78.00,50,1125,82.90,71.00,88.95
08.01.21 14:53:59,74.00,74.00,74.00,74.00,25,1175,82.26,66.05,79.95
08.01.21 15:00:59,79.95,79.95,79.95,79.95,25,1200,82.11,70.00,86.95
08.01.21 15:02:59,71.00,71.00,71.00,71.00,25,1225,81.41,71.05,82.95
11.01.21 09:18:59,85.00,85.00,85.00,85.00,25,1250,85.00,50.05,85.00
11.01.21 09:19:59,84.90,84.90,84.90,84.90,25,1250,84.95,50.10,84.95
11.01.21 09:32:59,74.05,74.05,74.05,74.05,25,1275,81.31,74.35,84.95
11.01.21 09:34:59,74.05,76.35,74.05,76.35,50,1275,78.87,71.60,77.95
11.01.21 09:52:59,78.55,78.55,78.55,78.55,25,1300,78.81,78.50,84.95
11.01.21 09:53:59,77.20,81.00,77.20,81.00,50,1275,78.88,66.05,84.95
11.01.21 10:22:59,95.00,95.00,95.00,95.00,25,1250,80.67,82.05,119.85
11.01.21 10:33:59,95.00,95.00,95.00,95.00,25,1250,82.11,83.05,117.00
11.01.21 10:49:59,113.95,113.95,113.95,113.95,25,1275,85.00,83.05,119.95
11.01.21 13:21:59,87.10,87.10,87.10,87.10,25,1300,85.17,87.05,111.95
11.01.21 13:44:59,87.35,87.35,87.35,87.35,25,1275,85.34,80.45,110.90
12.01.21 10:13:59,120.50,120.50,120.50,120.50,25,1250,120.50,96.05,121.00
12.01.21 10:14:59,121.00,121.00,121.00,121.00,50,1250,120.83,96.05,120.95
12.01.21 10:18:59,120.00,121.00,120.00,121.00,75,1175,120.75,103.45,144.00
12.01.21 10:39:59,123.00,123.00,123.00,123.00,25,1100,121.07,111.05,123.00
12.01.21 11:52:59,110.90,110.90,110.90,110.90,25,0,119.80,100.05,110.90
12.01.21 11:54:59,110.90,110.90,110.90,110.90,25,1125,118.81,100.05,110.90
12.01.21 12:24:59,110.90,110.90,110.90,110.90,25,1125,118.02,93.20,123.00
12.01.21 14:54:59,88.00,88.00,88.00,88.00,25,1150,115.29,86.05,109.95
12.01.21 15:30:00,87.10,87.15,87.10,87.15,275,1175,101.19,86.05,107.90
13.01.21 10:12:59,86.15,86.15,55.25,55.25,150,1400,64.91,50.25,119.95
13.01.21 10:14:59,85.00,85.00,85.00,85.00,50,1400,69.93,70.05,89.95
13.01.21 10:15:59,88.00,88.00,88.00,88.00,25,1400,71.94,75.05,98.95
