0,1,2,3,4,5,6,7
27.09.19 09:16:59,30284.95,30284.95,30284.95,30284.95,40,0,
27.09.19 09:21:59,30100.00,30100.00,30100.00,30100.00,20,40,
27.09.19 09:24:59,30160.00,30160.00,30160.00,30160.00,20,0,
27.09.19 09:25:59,30200.00,30250.00,30200.00,30250.00,120,60,
27.09.19 09:26:59,30270.00,30300.00,30270.00,30300.00,80,200,
27.09.19 09:27:59,30330.00,30330.00,30330.00,30330.00,20,200,
27.09.19 09:28:59,30400.00,30485.10,30400.00,30485.10,60,200,
27.09.19 09:34:59,30460.10,30460.10,30460.10,30460.10,20,320,
27.09.19 09:36:59,30358.10,30358.10,30358.10,30358.10,40,340,
27.09.19 09:38:59,30373.05,30373.05,30373.05,30373.05,20,380,
27.09.19 09:51:59,30289.10,30289.10,30289.10,30289.10,20,380,
27.09.19 09:52:59,30318.10,30318.10,30318.10,30318.10,40,380,
27.09.19 09:54:59,30350.00,30350.00,30350.00,30350.00,40,440,
27.09.19 10:06:59,30275.90,30275.90,30275.90,30275.90,40,480,
27.09.19 10:17:59,30230.65,30230.65,30230.65,30230.65,20,480,
27.09.19 10:25:59,30215.00,30215.00,30200.00,30200.00,100,480,
27.09.19 10:26:59,30210.00,30210.00,30210.00,30210.00,60,480,
27.09.19 10:27:59,30260.00,30260.00,30260.00,30260.00,20,520,
27.09.19 10:37:59,30320.00,30320.00,30320.00,30320.00,20,520,
27.09.19 11:02:59,30275.80,30275.80,30275.80,30275.80,60,540,
27.09.19 11:04:59,30274.40,30274.40,30274.40,30274.40,60,600,
27.09.19 11:06:59,30296.05,30296.05,30296.05,30296.05,80,660,
27.09.19 11:14:59,30220.00,30220.00,30180.00,30180.00,180,720,
27.09.19 11:16:59,30160.00,30160.00,30160.00,30160.00,20,720,
27.09.19 11:51:59,30297.20,30297.20,30297.20,30297.20,20,820,
27.09.19 11:55:59,30350.00,30350.00,30350.00,30350.00,20,820,
27.09.19 12:01:59,30340.00,30340.00,30340.00,30340.00,20,820,
27.09.19 12:07:59,30300.00,30300.00,30300.00,30300.00,20,820,
27.09.19 12:29:59,30318.60,30318.60,30318.60,30318.60,20,840,
27.09.19 12:35:59,30270.00,30270.00,30270.00,30270.00,20,860,
27.09.19 12:48:59,30320.65,30320.65,30320.65,30320.65,80,860,
27.09.19 12:51:59,30367.10,30367.10,30367.10,30367.10,100,860,
27.09.19 13:07:59,30385.35,30410.00,30385.35,30410.00,60,860,
27.09.19 13:26:59,30400.00,30422.90,30400.00,30422.90,60,840,
27.09.19 13:36:59,30420.00,30515.00,30420.00,30515.00,140,840,
27.09.19 13:53:59,30500.00,30517.65,30500.00,30517.65,40,900,
27.09.19 13:55:59,30471.20,30471.20,30471.20,30471.20,20,900,
27.09.19 13:56:59,30500.00,30500.00,30500.00,30500.00,20,920,
27.09.19 14:01:59,30470.05,30470.05,30470.00,30470.00,40,940,
27.09.19 14:09:59,30426.15,30426.15,30426.15,30426.15,20,940,
27.09.19 14:13:59,30400.00,30400.00,30400.00,30400.00,60,940,
27.09.19 14:16:59,30400.00,30400.00,30400.00,30400.00,20,1000,
27.09.19 14:25:59,30370.00,30370.00,30370.00,30370.00,40,980,
27.09.19 14:27:59,30332.65,30332.65,30332.65,30332.65,40,940,
27.09.19 14:40:59,30350.00,30350.00,30350.00,30350.00,20,980,
27.09.19 14:41:59,30330.00,30330.00,30300.00,30300.00,80,980,
27.09.19 14:42:59,30280.00,30280.00,30280.00,30280.00,20,940,
27.09.19 14:47:59,30318.80,30318.80,30318.80,30318.80,20,940,
27.09.19 14:51:59,30318.80,30318.80,30318.80,30318.80,20,940,
27.09.19 14:56:59,30286.75,30286.75,30286.75,30286.75,20,960,
27.09.19 14:58:59,30294.95,30294.95,30278.50,30278.50,40,940,
27.09.19 15:00:59,30285.00,30285.00,30285.00,30285.00,20,940,
27.09.19 15:04:59,30308.75,30308.75,30308.75,30308.75,20,960,
27.09.19 15:09:59,30310.00,30310.00,30310.00,30310.00,40,960,
27.09.19 15:14:59,30272.35,30272.35,30272.35,30272.35,40,0,
27.09.19 15:21:59,30313.55,30313.55,30313.55,30313.55,40,960,
