0,1,2,3,4,5,6,7,8,9,10
28.08.20 09:15:59,23724.05,23782.10,23724.05,23782.10,150,0,23753.09,1322325.00,,
28.08.20 09:16:59,23757.80,23790.00,23757.80,23790.00,125,0,23760.66,1322325.00,,
28.08.20 09:17:59,23800.00,23865.45,23786.25,23788.00,375,175,23792.05,1352375.00,,
28.08.20 09:18:59,23788.00,23788.30,23788.00,23788.00,200,175,23791.14,1352375.00,,
28.08.20 09:19:59,23798.00,23817.80,23798.00,23817.80,75,175,23792.23,1352375.00,,
28.08.20 09:20:59,23820.00,23820.00,23820.00,23820.00,50,650,23793.66,1387925.00,,
28.08.20 09:21:59,23825.00,23830.00,23825.00,23830.00,75,650,23796.03,1387925.00,,
28.08.20 09:22:59,23825.75,23828.90,23825.75,23828.90,100,650,23798.75,1387925.00,,
28.08.20 09:23:59,23832.40,23832.40,23832.40,23832.40,25,650,23799.47,1461575.00,,
28.08.20 09:24:59,23827.00,23843.05,23824.45,23828.95,125,825,23802.51,1461750.00,,
28.08.20 09:25:59,23825.30,23830.05,23825.30,23830.05,100,825,23804.30,1461750.00,,
28.08.20 09:26:59,23830.00,23830.00,23830.00,23830.00,25,1000,23804.75,1512000.00,,
28.08.20 09:27:59,23844.75,23844.75,23844.75,23844.75,50,1000,23806.11,1512000.00,,
28.08.20 09:29:59,23858.50,23858.50,23858.50,23858.50,25,0,23806.98,,,
28.08.20 09:30:59,23885.00,23885.00,23885.00,23885.00,50,1050,23809.50,1548475.00,,
28.08.20 09:31:59,23890.00,23890.00,23890.00,23890.00,25,1050,23810.78,1548475.00,,
28.08.20 09:32:59,23897.00,23897.00,23897.00,23897.00,25,1125,23812.12,1593050.00,,
28.08.20 09:36:59,23858.95,23858.95,23858.95,23858.95,25,1125,23812.84,1614250.00,,
28.08.20 09:37:59,23895.00,23895.00,23895.00,23895.00,50,1125,23815.19,1614250.00,,
28.08.20 09:39:59,23895.00,23895.00,23895.00,23895.00,150,1200,23821.75,1634725.00,,
28.08.20 09:40:59,23895.00,23895.00,23895.00,23895.00,25,1200,23822.74,1634725.00,,
28.08.20 09:42:59,23889.95,23890.00,23880.00,23880.00,150,1325,23827.53,1661200.00,,
28.08.20 09:46:59,23885.00,23885.00,23885.00,23885.00,125,1400,23830.91,1675425.00,,
28.08.20 09:47:59,23899.00,23951.05,23899.00,23951.05,75,1500,23834.18,1683600.00,,
28.08.20 09:50:59,23942.55,23942.55,23942.55,23942.55,25,1550,23835.40,1716125.00,,
28.08.20 09:51:59,23942.50,23942.50,23942.50,23942.50,25,1550,23836.59,1716125.00,,
