0,1,2,3,4,5,6
04.06.19 09:43:59,43.65,43.65,43.65,43.65,0,0
04.06.19 09:44:59,43.65,43.65,43.65,43.65,0,0
04.06.19 09:45:59,43.65,43.65,43.65,43.65,0,0
04.06.19 09:46:59,43.65,43.65,43.65,43.65,0,0
04.06.19 09:47:59,43.65,44.00,43.00,43.00,375,75
04.06.19 09:48:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:49:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:50:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:51:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:52:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:53:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:54:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:55:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:56:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:57:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:58:59,43.00,43.00,43.00,43.00,0,75
04.06.19 09:59:59,43.00,44.00,43.00,44.00,75,450
04.06.19 10:00:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:01:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:02:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:03:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:04:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:05:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:06:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:07:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:08:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:09:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:10:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:11:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:12:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:13:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:14:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:15:59,44.00,44.00,44.00,44.00,0,450
04.06.19 10:16:59,44.00,44.00,44.00,44.00,75,525
04.06.19 10:17:59,44.00,44.00,44.00,44.00,0,525
04.06.19 10:18:59,44.00,44.00,44.00,44.00,0,525
04.06.19 10:19:59,44.00,44.00,44.00,44.00,0,525
04.06.19 10:20:59,44.00,51.00,44.00,45.45,900,600
04.06.19 10:21:59,45.45,51.35,45.45,51.35,450,600
04.06.19 10:22:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:23:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:24:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:25:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:26:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:27:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:28:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:29:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:30:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:31:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:32:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:33:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:34:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:35:59,51.35,51.35,51.35,51.35,0,600
04.06.19 10:36:59,51.35,51.35,40.85,40.85,150,1950
04.06.19 10:37:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:38:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:39:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:40:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:41:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:42:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:43:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:44:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:45:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:46:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:47:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:48:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:49:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:50:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:51:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:52:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:53:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:54:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:55:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:56:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:57:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:58:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 10:59:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:00:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:01:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:02:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:03:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:04:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:05:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:06:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:07:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:08:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:09:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:10:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:11:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:12:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:13:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:14:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:15:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:16:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:17:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:18:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:19:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:20:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:21:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:22:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:23:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:24:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:25:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:26:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:27:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:28:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:29:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:30:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:31:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:32:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:33:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:34:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:35:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:36:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:37:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:38:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:39:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:40:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:41:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:42:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:43:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:44:59,40.85,40.85,40.85,40.85,0,1950
04.06.19 11:45:59,40.85,44.60,40.85,44.60,300,1950
04.06.19 11:46:59,44.60,44.60,44.60,44.60,0,1800
04.06.19 11:47:59,44.60,44.60,44.60,44.60,0,1800
04.06.19 11:48:59,44.60,44.60,44.60,44.60,0,1800
04.06.19 11:49:59,44.60,44.60,43.00,43.00,75,1800
04.06.19 11:50:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:51:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:52:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:53:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:54:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:55:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:56:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:57:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:58:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 11:59:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:00:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:01:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:02:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:03:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:04:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:05:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:06:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:07:59,43.00,43.00,43.00,43.00,0,1800
04.06.19 12:08:59,43.00,44.20,43.00,44.20,75,1800
04.06.19 12:09:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:10:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:11:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:12:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:13:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:14:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:15:59,44.20,44.20,44.20,44.20,0,1800
04.06.19 12:16:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:17:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:18:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:19:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:20:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:21:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:22:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:23:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:24:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:25:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:26:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:27:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:28:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:29:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:30:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:31:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:32:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:33:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:34:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:35:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:36:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:37:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:38:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:39:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:40:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:41:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:42:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:43:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:44:59,44.20,44.20,44.20,44.20,0,0
04.06.19 12:45:59,44.20,44.20,43.50,43.50,75,1800
04.06.19 12:46:59,43.50,43.50,43.50,43.50,0,1800
04.06.19 12:47:59,43.50,43.50,43.50,43.50,0,1800
04.06.19 12:48:59,43.50,43.50,43.50,43.50,0,1800
04.06.19 12:49:59,43.50,43.50,41.50,41.50,75,1875
04.06.19 12:50:59,41.50,41.50,41.50,41.50,0,1875
04.06.19 12:51:59,41.50,41.50,41.50,41.50,0,1875
04.06.19 12:52:59,41.50,41.50,41.50,41.50,0,1875
04.06.19 12:53:59,41.50,41.50,41.50,41.50,0,1875
04.06.19 12:54:59,41.50,41.50,41.50,41.50,0,1875
04.06.19 12:55:59,41.50,41.50,41.50,41.50,0,1875
