0,1,2,3,4,5,6,7
14.03.19 12:06:59,1425.00,1425.00,1425.00,1425.00,0,900,
14.03.19 12:19:59,1425.00,1425.00,1425.00,1425.00,0,900,
16.04.19 11:12:59,1310.00,1310.00,1310.00,1310.00,0,750,
04.06.19 13:03:59,1375.85,1375.85,1375.85,1375.85,0,750,
04.06.19 13:04:59,1375.85,1375.85,1375.85,1375.85,0,750,
04.06.19 13:09:59,1375.85,1375.85,1375.85,1375.85,0,750,
04.06.19 13:30:59,1375.85,1375.85,1375.85,1375.85,0,750,
04.06.19 13:38:59,1375.85,1375.85,1375.85,1375.85,0,750,
04.06.19 13:41:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:22:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:32:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:37:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:38:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:40:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:49:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:50:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.06.19 14:58:59,1375.85,1375.85,1375.85,1375.85,0,675,
04.11.19 15:03:59,1101.00,1101.00,1101.00,1101.00,75,675,
23.12.19 14:07:59,1075.00,1075.00,1075.00,1075.00,75,600,
15.05.20 11:24:59,38.85,38.85,38.85,38.85,75,525,38.85
15.05.20 13:58:59,17.90,17.90,17.90,17.90,75,0,28.37
18.05.20 10:56:59,2.40,2.40,2.40,2.40,75,600,2.40
18.05.20 12:01:59,16.50,16.50,16.50,16.50,75,675,9.45
20.05.20 12:16:59,7.00,7.00,7.00,7.00,75,750,7.00
20.05.20 12:17:59,7.00,7.00,7.00,7.00,75,750,7.00
21.05.20 12:31:59,5.40,5.40,5.40,5.40,300,750,5.40
21.05.20 12:32:59,5.35,5.35,5.35,5.35,300,750,5.37
21.05.20 15:28:59,13.00,13.00,13.00,13.00,450,1350,6.64
21.05.20 15:30:00,4.15,4.15,4.15,4.15,450,1350,6.08
22.05.20 10:56:59,4.60,4.60,4.60,4.60,75,1350,4.60
