0,1,2,3,4,5,6,7
23.06.20 09:18:59,491.05,491.05,491.05,491.05,450,0,491.05
23.06.20 09:21:59,489.05,489.05,489.05,489.05,300,450,490.25
23.06.20 09:49:59,500.55,500.55,500.55,500.55,150,750,491.96
23.06.20 11:15:59,486.00,486.00,486.00,486.00,150,750,491.11
23.06.20 11:53:59,466.45,466.45,466.45,466.45,75,750,489.47
23.06.20 13:44:59,444.20,444.20,444.20,444.20,150,750,484.14
23.06.20 13:45:59,448.50,448.75,448.50,448.75,225,600,478.81
23.06.20 14:46:59,415.50,415.50,415.50,415.50,300,600,468.25
23.06.20 14:47:59,413.50,413.50,413.50,413.50,300,600,460.43
23.06.20 14:52:59,418.50,418.50,418.50,418.50,150,600,457.64
23.06.20 15:28:59,403.25,403.25,403.25,403.25,75,750,455.88
24.06.20 09:18:59,387.00,387.00,387.00,387.00,75,825,387.00
24.06.20 09:27:59,387.00,387.00,387.00,387.00,225,900,387.00
24.06.20 09:28:59,387.00,387.00,385.45,385.45,225,900,386.77
24.06.20 09:30:59,387.95,387.95,387.95,387.95,75,1350,386.92
24.06.20 09:34:59,392.45,392.45,392.45,392.45,75,1425,387.53
24.06.20 09:36:59,382.00,382.00,382.00,382.00,75,1500,386.98
24.06.20 09:41:59,375.50,375.50,375.50,375.50,75,1200,385.94
24.06.20 09:43:59,375.00,375.00,374.50,374.50,150,1200,384.21
24.06.20 09:50:59,380.35,380.35,380.35,380.35,75,1125,383.94
24.06.20 09:52:59,380.35,380.35,380.35,380.35,75,1125,383.70
24.06.20 09:55:59,382.00,382.00,381.00,381.00,225,1200,383.30
24.06.20 10:06:59,378.00,378.00,378.00,378.00,75,1350,383.02
24.06.20 10:11:59,374.00,374.00,371.55,371.55,150,1425,382.05
24.06.20 10:12:59,370.00,370.00,368.00,369.00,525,1425,378.82
24.06.20 10:14:59,369.00,369.00,368.55,369.00,375,2175,377.32
24.06.20 10:15:59,366.55,367.55,366.55,367.55,225,2175,376.48
24.06.20 10:16:59,367.55,367.55,364.55,364.55,150,2175,375.93
24.06.20 10:18:59,365.00,365.00,365.00,365.00,75,2625,375.65
