0,1,2,3,4,5,6,7,8,9
19.11.20 10:11:59,90.00,90.00,90.00,90.00,75,0,90.00,,
19.11.20 10:12:59,90.00,90.00,90.00,90.00,75,0,90.00,,
19.11.20 10:31:59,90.00,90.00,90.00,90.00,75,150,90.00,,
19.11.20 11:38:59,88.25,88.25,88.25,88.25,150,225,89.30,,
19.11.20 13:30:59,95.00,95.00,95.00,95.00,75,225,90.25,,
19.11.20 13:32:59,96.00,96.00,96.00,96.00,375,225,92.84,,
19.11.20 13:50:59,99.95,100.00,99.95,100.00,150,675,93.94,,
19.11.20 13:51:59,100.40,100.40,100.40,100.40,75,750,94.40,,
19.11.20 14:18:59,109.00,109.00,109.00,109.00,450,450,98.78,,
19.11.20 14:27:59,122.95,122.95,122.95,122.95,75,450,99.93,,
19.11.20 14:28:59,127.30,127.30,127.30,127.30,225,450,103.25,,
19.11.20 14:33:59,121.20,121.20,121.20,121.20,75,450,103.97,,
19.11.20 14:34:59,118.45,118.45,118.45,118.45,150,525,105.04,,
19.11.20 14:47:59,114.10,114.10,114.10,114.10,75,750,105.36,,
19.11.20 14:59:59,112.20,112.20,112.20,112.20,75,825,105.60,,
19.11.20 15:00:59,110.65,110.65,110.65,110.65,75,825,105.77,,
19.11.20 15:04:59,121.65,121.65,121.65,121.65,300,825,107.63,,
20.11.20 09:30:59,120.00,120.00,120.00,120.00,150,1125,120.00,,
20.11.20 09:35:59,119.50,119.50,119.50,119.50,75,1275,119.83,,
20.11.20 09:36:59,119.50,119.50,119.50,119.50,75,1350,119.75,,
20.11.20 09:40:59,115.15,115.15,114.85,114.85,150,1350,118.16,,
20.11.20 09:57:59,122.45,122.45,122.45,122.45,75,1350,118.77,,
20.11.20 10:05:59,122.45,122.45,122.45,122.45,75,1275,119.23,,
20.11.20 10:25:59,111.60,111.60,111.60,111.60,75,1350,118.38,,
20.11.20 11:05:59,130.85,130.85,130.75,130.75,375,1425,122.45,,
20.11.20 11:18:59,138.60,138.60,138.60,138.60,300,1725,125.70,,
20.11.20 11:19:59,136.75,136.75,136.75,136.75,75,1725,126.28,,
20.11.20 11:25:59,135.40,135.40,135.40,135.40,150,2025,127.15,,
20.11.20 11:26:59,127.45,127.45,127.45,127.45,300,2025,127.20,,
20.11.20 11:54:59,138.00,138.00,138.00,138.00,75,1725,127.61,,
20.11.20 11:55:59,137.05,137.05,137.05,137.05,75,1725,127.96,,
20.11.20 11:56:59,133.35,133.35,133.35,133.35,75,1725,128.15,,
20.11.20 11:57:59,127.45,127.45,127.45,127.45,75,1950,128.13,,
20.11.20 11:58:59,122.90,122.90,122.90,122.90,75,1950,127.96,,
20.11.20 12:39:59,130.00,130.00,130.00,130.00,375,2025,128.25,,
20.11.20 12:48:59,131.00,131.00,131.00,131.00,75,2400,128.32,,
20.11.20 13:01:59,120.00,120.00,120.00,120.00,75,2475,128.10,,
20.11.20 13:22:59,117.20,117.20,117.20,117.20,75,2550,127.81,,
20.11.20 13:48:59,107.40,107.40,107.40,107.40,75,2625,127.29,,
20.11.20 13:50:59,101.55,101.55,101.55,101.55,75,2700,126.64,,
20.11.20 13:55:59,105.55,105.55,105.55,105.55,150,2700,125.64,,
20.11.20 13:57:59,100.00,100.00,100.00,100.00,75,2850,125.04,,
20.11.20 13:58:59,102.15,102.15,102.15,102.15,225,2850,123.55,,
20.11.20 14:07:59,102.00,102.00,99.85,102.00,300,3150,121.70,,
20.11.20 14:17:59,94.05,94.05,94.05,94.05,75,3450,121.16,,
20.11.20 14:28:59,97.00,97.00,97.00,97.00,75,3525,120.69,,
20.11.20 14:31:59,100.00,100.00,100.00,100.00,300,3450,119.16,,
20.11.20 14:34:59,100.00,100.00,100.00,100.00,75,3750,118.83,,
20.11.20 14:37:59,96.80,96.80,96.80,96.80,75,3825,118.45,,
20.11.20 14:41:59,102.45,102.45,102.45,102.45,450,3750,116.91,,
20.11.20 14:44:59,98.00,98.00,98.00,98.00,75,4200,116.62,,
20.11.20 14:48:59,95.40,95.40,95.40,95.40,75,4275,116.30,,
20.11.20 14:51:59,94.05,96.30,94.05,96.30,225,4350,115.40,,
20.11.20 14:54:59,96.30,96.30,96.30,96.30,75,4350,115.12,,
20.11.20 14:56:59,96.80,96.80,96.80,96.80,75,4500,114.86,,
20.11.20 14:57:59,95.00,95.00,95.00,95.00,225,4575,114.06,,
20.11.20 14:59:59,91.45,91.45,90.10,90.10,300,4575,112.88,,
20.11.20 15:01:59,91.00,91.00,91.00,91.00,150,5025,112.33,,
20.11.20 15:02:59,91.00,91.00,91.00,91.00,75,5025,112.06,,
20.11.20 15:04:59,101.30,101.30,101.30,101.30,75,5025,111.93,,
20.11.20 15:23:59,102.50,102.50,99.10,99.10,1275,5100,110.04,,
20.11.20 15:25:59,100.00,100.00,100.00,100.00,75,6150,109.94,,
20.11.20 15:27:59,100.00,100.00,100.00,100.00,75,6150,109.84,,
20.11.20 15:28:59,99.00,99.00,99.00,99.00,375,6300,109.33,,
20.11.20 15:30:00,98.00,98.00,98.00,98.00,75,6300,109.23,,
23.11.20 09:15:59,89.60,89.60,89.60,89.60,450,6675,89.60,,
23.11.20 09:17:59,80.00,80.00,80.00,80.00,150,7125,87.58,,
23.11.20 09:18:59,85.40,86.55,84.00,84.00,225,7125,86.96,,
23.11.20 09:20:59,85.00,85.05,85.00,85.05,450,7125,86.27,,
23.11.20 09:21:59,86.00,86.00,86.00,86.00,75,7125,86.26,,
23.11.20 09:22:59,85.15,88.75,85.00,88.75,225,7125,86.26,,
23.11.20 09:23:59,83.20,83.20,81.45,82.00,675,7350,84.94,,
23.11.20 09:27:59,83.00,83.00,83.00,83.00,75,7875,84.87,,
23.11.20 09:28:59,83.55,83.55,83.55,83.55,75,7875,84.83,,
23.11.20 09:29:59,83.00,83.00,79.60,79.60,300,8100,84.49,,
23.11.20 09:30:59,79.30,86.20,78.10,79.25,1125,8100,83.59,,
23.11.20 09:31:59,79.20,79.20,79.20,79.20,75,8100,83.50,,
23.11.20 09:33:59,78.40,78.40,78.40,78.40,300,8100,83.14,,
23.11.20 09:36:59,78.85,78.85,78.85,78.85,150,8400,82.99,,
23.11.20 09:39:59,84.00,84.00,84.00,84.00,75,8700,83.01,,
23.11.20 09:40:59,87.85,87.85,87.85,87.85,75,8700,83.09,,
23.11.20 09:41:59,87.10,87.10,87.10,87.10,75,8625,83.15,,
23.11.20 09:55:59,94.00,94.00,91.85,91.85,150,8550,83.46,,
23.11.20 09:56:59,91.85,91.85,91.85,91.85,75,8550,83.60,,
23.11.20 09:57:59,89.25,89.25,55.15,55.15,3825,8550,81.36,,
23.11.20 09:58:59,85.35,90.90,50.00,88.85,3300,8550,82.20,,
23.11.20 09:59:59,88.85,88.85,88.85,88.85,75,8550,82.24,,
23.11.20 10:00:59,90.25,96.70,88.00,96.05,3375,8550,83.52,,
23.11.20 10:01:59,90.25,98.00,90.25,95.15,1125,8550,84.41,,
23.11.20 10:02:59,94.55,95.75,94.55,95.75,150,8550,84.51,,
23.11.20 10:07:59,101.55,103.00,101.50,103.00,3525,8550,87.60,,
23.11.20 10:08:59,100.40,101.50,100.40,100.50,750,8625,88.07,,
23.11.20 10:09:59,97.95,97.95,97.05,97.05,300,8625,88.20,,
23.11.20 10:12:59,95.90,95.90,95.35,95.35,375,12375,88.33,,
23.11.20 10:14:59,92.90,92.90,92.90,92.90,75,14400,88.35,,
