0,1,2,3,4,5,6,7,8,9
03.02.20 13:25:59,462.25,462.25,462.25,462.25,150,0,,,
04.02.20 09:43:59,518.00,518.00,518.00,518.00,75,150,,,
04.02.20 09:58:59,520.00,520.00,520.00,520.00,75,225,,,
04.02.20 12:08:59,618.00,618.00,618.00,618.00,300,300,,,
04.02.20 12:14:59,624.00,624.00,624.00,624.00,300,675,,,
04.02.20 12:44:59,612.30,612.30,612.00,612.00,375,900,,,
04.02.20 12:45:59,612.00,612.00,612.00,612.00,375,900,,,
05.02.20 14:52:59,688.65,688.65,688.65,688.65,75,1650,,,
06.02.20 11:47:59,773.95,773.95,773.95,773.95,75,1650,,,
06.02.20 11:53:59,787.65,787.65,787.65,787.65,75,1725,,,
06.02.20 13:39:59,760.70,760.70,760.70,760.70,75,1800,,,
10.02.20 10:25:59,694.85,694.85,694.85,694.85,75,1800,,,
10.02.20 11:32:59,660.00,660.00,660.00,660.00,75,1725,,,
11.02.20 09:17:59,766.75,766.75,766.75,766.75,75,1800,,,
11.02.20 10:11:59,800.00,800.00,800.00,800.00,150,1875,,,
11.02.20 10:27:59,795.10,795.10,795.10,795.10,150,2025,,,
11.02.20 10:28:59,795.10,795.10,795.10,795.10,75,2025,,,
11.02.20 10:49:59,799.10,799.10,799.10,799.10,150,2175,,,
12.02.20 13:29:59,820.00,820.00,820.00,820.00,75,2325,,,
13.02.20 11:56:59,776.00,776.00,776.00,776.00,75,2400,,,
13.02.20 12:21:59,775.00,775.00,775.00,775.00,75,2475,,,
13.02.20 13:08:59,780.00,780.00,780.00,780.00,150,2400,,,
14.02.20 09:30:59,878.00,878.00,878.00,878.00,75,2550,,,
17.02.20 09:15:59,886.35,886.35,886.35,886.35,75,2550,,,
17.02.20 10:38:59,751.05,751.05,751.00,751.05,225,2625,,,
18.02.20 09:25:59,650.00,650.00,650.00,650.00,75,0,,,
18.02.20 10:20:59,650.00,650.00,650.00,650.00,375,2400,,,
18.02.20 11:08:59,625.00,625.00,625.00,625.00,75,2400,,,
18.02.20 11:09:59,625.00,625.00,625.00,625.00,75,2325,,,
18.02.20 11:10:59,625.00,625.00,625.00,625.00,150,2325,,,
18.02.20 11:57:59,625.00,625.00,625.00,625.00,75,2100,,,
18.02.20 13:38:59,588.00,588.00,588.00,588.00,75,2025,,,
19.02.20 12:50:59,740.00,740.00,740.00,740.00,75,2025,,,
20.02.20 11:15:59,747.00,747.00,747.00,747.00,75,2100,,,
20.02.20 14:36:59,745.00,745.00,745.00,745.00,75,2175,,,
24.02.20 11:53:59,600.00,600.00,600.00,600.00,75,2175,,,
24.02.20 14:28:59,558.00,558.00,558.00,558.00,150,2175,,,
24.02.20 14:33:59,553.00,553.00,553.00,553.00,150,2325,,,
24.02.20 14:38:59,541.00,541.00,541.00,541.00,150,2475,,,
24.02.20 14:39:59,541.00,541.00,541.00,541.00,300,2625,,,
