0,1,2,3,4,5,6,7,8,9
05.02.21 09:16:59,754.75,754.75,754.75,754.75,25,0,754.75,788.45,797.45
05.02.21 09:17:59,769.20,769.20,769.20,769.20,25,25,761.97,769.25,785.95
05.02.21 09:19:59,764.45,764.45,764.45,764.45,25,25,762.80,750.00,769.15
05.02.21 09:20:59,742.75,742.75,742.75,742.75,25,25,757.78,727.20,742.75
05.02.21 09:27:59,692.80,692.80,692.75,692.75,50,50,736.11,693.60,709.15
05.02.21 09:28:59,712.80,712.80,712.80,712.80,25,50,732.78,708.00,724.75
05.02.21 09:30:59,698.55,698.55,635.65,635.65,50,75,718.18,637.25,653.95
05.02.21 09:38:59,657.65,657.65,651.60,651.60,50,150,706.63,644.45,662.35
05.02.21 09:40:59,675.65,675.65,675.65,675.65,25,150,704.05,661.25,676.80
05.02.21 09:46:59,627.55,627.55,627.55,627.55,25,200,698.16,632.45,644.40
05.02.21 09:48:59,643.20,645.10,643.20,645.10,100,225,685.45,636.05,651.60
05.02.21 09:49:59,655.15,655.15,655.15,655.15,25,225,683.76,631.25,643.20
05.02.21 10:05:59,595.15,595.15,595.15,595.15,25,300,679.10,574.85,590.40
05.02.21 10:13:59,655.15,655.15,655.15,655.15,25,325,677.90,640.80,656.40
05.02.21 10:20:59,682.80,682.80,682.80,682.80,25,300,678.14,681.65,697.20
05.02.21 10:26:59,720.00,722.35,720.00,722.35,50,325,681.88,697.20,714.00
05.02.21 10:27:59,709.20,709.20,709.20,709.20,25,325,683.02,700.80,716.40
05.02.21 10:28:59,710.00,710.00,710.00,710.00,25,325,684.10,698.40,715.20
05.02.21 10:30:59,699.00,699.00,699.00,699.00,25,375,684.67,708.00,724.75
05.02.21 10:35:59,631.25,631.25,631.25,631.25,25,350,682.69,630.05,644.40
05.02.21 10:41:59,673.20,673.20,673.20,673.20,25,375,682.35,669.60,684.00
05.02.21 10:55:59,791.95,791.95,791.95,791.95,50,350,689.09,769.20,784.75
05.02.21 11:01:59,728.40,728.40,728.40,728.40,25,300,690.36,722.40,738.00
05.02.21 11:10:59,715.00,715.00,715.00,715.00,25,325,691.13,712.80,728.35
05.02.21 11:16:59,680.40,680.40,680.40,680.40,100,300,689.94,675.60,691.20
05.02.21 11:19:59,680.35,680.35,680.35,680.35,25,300,689.68,667.25,684.00
05.02.21 11:34:59,702.45,702.45,702.45,702.45,75,0,690.67,685.25,700.80
05.02.21 11:38:59,712.10,712.10,712.10,712.10,75,400,692.20,698.40,713.95
05.02.21 12:03:59,680.25,680.25,680.25,680.25,50,475,691.67,670.05,683.90
05.02.21 12:17:59,728.40,728.40,728.40,728.40,25,525,692.47,704.50,760.50
05.02.21 12:33:59,740.00,740.00,740.00,740.00,50,500,694.45,739.25,756.00
05.02.21 12:37:59,755.00,755.00,755.00,755.00,50,550,696.87,748.80,761.40
05.02.21 12:44:59,799.20,799.20,799.20,799.20,25,600,698.88,780.05,793.20
05.02.21 12:57:59,811.80,811.80,811.80,811.80,100,625,707.09,802.80,819.00
05.02.21 13:02:59,778.80,778.80,778.80,778.80,100,725,711.95,764.45,781.20
05.02.21 13:32:59,830.10,830.10,830.10,830.10,25,650,713.92,847.85,867.55
05.02.21 13:34:59,841.45,895.95,841.45,841.45,100,625,724.43,883.80,903.60
05.02.21 13:35:59,885.60,885.60,885.60,885.60,25,625,726.91,889.20,910.75
05.02.21 13:40:59,874.75,874.75,874.75,874.75,25,525,729.15,865.95,883.80
05.02.21 13:48:59,818.95,818.95,818.95,818.95,25,525,730.49,795.65,815.35
05.02.21 13:50:59,776.45,776.45,776.45,776.45,25,525,731.17,764.45,777.60
05.02.21 14:09:59,829.85,829.85,829.85,829.85,25,525,732.60,840.70,890.95
05.02.21 14:27:59,808.05,808.05,808.05,808.05,25,525,733.68,796.85,813.55
05.02.21 14:41:59,920.00,920.00,900.00,900.00,50,500,738.57,873.00,894.60
05.02.21 14:43:59,898.15,898.15,898.15,898.15,25,550,740.76,892.80,910.80
05.02.21 14:44:59,856.50,856.50,856.50,856.50,25,550,742.32,844.20,860.35
05.02.21 14:45:59,819.00,819.00,819.00,819.00,25,550,743.35,829.80,847.80
05.02.21 14:50:59,879.75,879.75,879.75,879.75,25,550,745.14,858.65,878.35
05.02.21 14:55:59,862.15,862.15,862.15,862.15,25,550,746.66,837.00,855.00
05.02.21 15:00:59,862.15,862.15,858.60,858.60,75,625,750.96,840.65,858.55
05.02.21 15:01:59,876.60,876.60,876.60,876.60,50,625,753.94,842.45,860.35
05.02.21 15:02:59,867.60,867.60,850.00,850.00,50,625,756.44,842.45,862.15
05.02.21 15:05:59,856.65,856.65,856.65,856.65,25,700,757.62,844.00,860.35
05.02.21 15:06:59,844.00,844.00,844.00,844.00,50,700,759.63,838.80,854.85
05.02.21 15:08:59,862.20,862.20,862.20,862.20,25,775,760.80,860.55,878.40
05.02.21 15:09:59,885.60,885.60,885.60,885.60,50,750,763.57,869.50,889.20
05.02.21 15:13:59,883.80,883.80,883.75,883.75,75,750,767.45,867.65,883.80
05.02.21 15:14:59,876.55,876.55,876.55,876.55,25,750,768.61,853.25,871.15
05.02.21 15:15:59,864.00,864.00,864.00,864.00,25,750,769.62,856.80,876.60
05.02.21 15:17:59,836.95,855.00,836.95,855.00,525,825,784.35,842.00,858.60
05.02.21 15:18:59,838.85,838.85,838.85,838.85,25,825,784.82,833.45,848.20
05.02.21 15:19:59,843.30,843.30,843.30,843.30,25,1350,785.31,819.05,836.70
05.02.21 15:20:59,831.65,831.65,831.65,831.65,25,1350,785.70,828.00,845.95
05.02.21 15:23:59,830.05,830.05,830.05,830.05,25,0,786.07,817.60,827.40
05.02.21 15:26:59,816.00,821.40,816.00,821.40,75,1375,786.84,801.00,818.05
05.02.21 15:28:59,801.00,803.25,801.00,803.25,75,1450,787.20,777.30,826.25
08.02.21 09:16:59,651.60,651.60,651.60,651.60,25,0,651.60,646.85,662.35
08.02.21 09:17:59,631.25,631.25,631.25,631.25,25,1525,641.42,632.40,647.90
08.02.21 09:18:59,631.20,640.00,631.20,640.00,50,1525,638.51,630.00,644.35
08.02.21 09:19:59,586.80,586.80,586.80,586.80,50,1525,621.67,579.60,593.95
08.02.21 09:20:59,560.20,560.20,560.20,560.20,25,1450,612.89,558.05,572.35
08.02.21 09:21:59,558.05,558.05,557.35,557.35,50,1450,600.62,560.45,573.55
08.02.21 09:23:59,567.05,574.15,558.05,558.05,100,1425,590.15,564.00,578.35
08.02.21 09:24:59,568.70,568.70,568.70,568.70,25,1425,588.61,555.80,567.60
08.02.21 09:26:59,559.05,559.05,559.05,559.05,25,1425,586.64,556.65,568.60
08.02.21 09:27:59,575.80,575.80,575.80,575.80,25,1425,585.96,575.55,584.75
08.02.21 09:28:59,575.00,575.00,575.00,575.00,25,1425,585.32,571.20,585.60
08.02.21 09:33:59,589.25,589.25,589.25,589.25,25,1400,585.54,596.65,617.15
08.02.21 09:36:59,597.00,597.00,597.00,597.00,25,1400,586.14,594.05,615.15
08.02.21 09:39:59,590.00,590.00,590.00,590.00,500,1375,590.19,598.30,632.35
08.02.21 09:40:59,634.05,634.05,634.05,634.05,50,1375,592.33,610.50,641.65
08.02.21 09:44:59,590.25,590.25,590.25,590.25,50,1225,592.24,590.00,605.10
08.02.21 09:45:59,590.00,590.00,590.00,590.00,25,1225,592.18,590.00,608.85
08.02.21 09:46:59,590.00,590.00,590.00,590.00,25,1225,592.14,563.35,591.90
08.02.21 09:47:59,591.90,591.90,591.90,591.90,25,1225,592.13,566.00,590.50
08.02.21 09:48:59,589.60,589.60,589.60,589.60,25,1225,592.08,569.90,590.60
08.02.21 09:49:59,602.95,602.95,602.95,602.95,100,1225,592.31,580.55,599.90
08.02.21 09:50:59,599.90,606.95,599.90,606.95,50,1225,592.73,586.40,596.00
08.02.21 09:52:59,599.95,599.95,599.95,599.95,25,1200,592.86,592.35,599.75
08.02.21 09:53:59,599.95,599.95,599.95,599.95,25,1225,592.99,586.55,595.20
08.02.21 09:55:59,597.10,597.10,597.10,597.10,25,1225,593.06,588.50,598.40
08.02.21 10:04:59,526.40,527.55,526.40,527.55,50,1325,590.78,539.70,548.05
08.02.21 10:06:59,536.55,536.55,536.55,536.55,125,1325,586.48,530.65,541.55
08.02.21 10:14:59,542.30,542.30,542.30,542.30,50,1375,585.12,539.65,546.65
08.02.21 10:16:59,544.60,544.60,544.60,544.60,50,1375,583.91,538.45,547.35
08.02.21 10:17:59,543.45,543.45,543.45,543.45,25,1375,583.31,539.20,544.65
08.02.21 10:19:59,556.20,556.20,556.20,556.20,25,1375,582.92,550.00,556.50
08.02.21 10:22:59,548.05,548.05,548.05,548.05,25,0,582.42,541.65,548.15
08.02.21 10:25:59,549.45,549.45,549.45,549.45,25,1475,581.96,545.40,549.40
08.02.21 10:26:59,545.20,545.20,545.20,545.20,25,1475,581.45,536.35,542.15
08.02.21 10:29:59,536.00,539.10,536.00,539.10,75,1475,579.71,534.75,539.90
08.02.21 10:32:59,536.55,536.55,536.55,536.55,25,1500,579.14,530.30,535.55
08.02.21 10:33:59,520.80,520.80,520.80,520.80,25,1525,578.39,516.15,521.40
08.02.21 10:38:59,520.00,520.00,520.00,520.00,25,1575,577.64,513.65,519.50
08.02.21 10:40:59,551.80,551.80,536.85,536.85,50,1550,576.81,539.50,547.85
08.02.21 10:44:59,550.45,550.45,550.45,550.45,50,1525,576.16,535.00,552.95
08.02.21 10:56:59,538.10,538.10,538.10,538.10,25,1575,575.70,538.05,555.35
08.02.21 10:59:59,549.35,549.35,549.35,549.35,25,1575,575.39,549.70,570.00
08.02.21 11:02:59,572.50,572.50,572.50,572.50,25,1575,575.36,559.05,575.85
08.02.21 11:03:59,562.75,562.75,562.75,562.75,50,1575,575.07,555.75,575.15
08.02.21 11:04:59,580.05,580.05,580.05,580.05,25,1575,575.12,561.55,576.65
